geonames_id,Place_geonames_id,lat_geonames_id,lon_geonames_id
3836553,Colonia San Sebastián,-32.24941,-62.1902
3836554,Cabo San Sebastián,-53.31704,-68.17244
3836555,Cabaña San Sebastián,-31.2584,-62.10254
3836556,Bahía San Sebastián,-53.1591,-68.34458
3836557,Bahía San Sebastián,-44.58333,-65.43333
3836558,San Sebastián,-53.29913,-68.45711
3836559,San Sebastián,-34.21667,-64.13333
3836560,Estancia San Saturnino,-37.87555,-60.98456
3836561,Estancia San Santiago,-39.17377,-64.36698
3836562,Estancia San Santiago,-31.27826,-62.22147
3836563,Colonia San Salvador del Valle,-36.01998,-60.22486
3836564,San Salvador de Jujuy,-24.19457,-65.29712
3836565,Estancia San Salvador,-34.6247,-60.34561
3836566,Estancia San Salvador,-33.88555,-63.08791
3836567,Estancia San Salvador,-33.72569,-64.7593
3836568,La Salvadora,-32.28601,-66.73203
3836569,San Salvador,-31.85835,-65.94309
3836570,San Salvador,-32.13333,-66.55
3836571,San Salvador,-31.46667,-66.28333
3836572,San Salvador,-29.67562,-65.46667
3836573,Estancia San Ruperto,-35.61061,-62.87704
3836574,San Rufino,-29.34012,-62.90559
3836575,San Rufino,-29.3,-62.95
3836576,Puesto San Roque,-24.18895,-60.07911
3836577,Lago San Roque,-31.37353,-64.46756
3836578,Estancia San Roque,-37.03333,-61.3
3836579,Estancia San Roque,-36.37392,-62.6191
3836580,Estancia San Roque,-35.18531,-60.5911
3836581,Estancia San Roque,-33.12331,-64.02988
3836582,Estancia San Roque,-31.53055,-65.44471
3836583,Estancia San Roque,-24.96787,-60.31068
3836584,Caleta San Roque,-45.04343,-65.65565
3836585,San Roque,-33.26912,-66.22674
3836586,San Roque,-33.02887,-68.59729
3836587,San Roque,-32.2163,-64.6719
3836588,San Roque,-31.34588,-64.46167
3836589,San Roque,-30.6204,-67.2001
3836590,San Roque,-30.27892,-68.70363
3836591,San Roque,-28.11667,-64.53333
3836592,San Roque,-28.15,-63.48333
3836593,San Roque,-33.05,-66.65
3836594,San Roque,-32.76667,-66.9
3836595,San Roque,-32.15461,-66.96233
3836596,San Roque,-30.45616,-65.89887
3836597,San Roque,-28.7,-64.53333
3836598,San Roque,-27.86667,-63.96667
3836599,San Roque,-27.78333,-64.35
3836600,San Roque,-26.42017,-63.72543
3836601,San Roque,-25.98333,-63.4
3836602,San Roque,-25.56667,-63.56667
3836603,San Roque,-24.26437,-63.78504
3836604,Estancia San Romildo,-31.55218,-62.87659
3836605,San Romildo,-31.53333,-62.9
3836606,Punta San Román,-42.24522,-64.22835
3836607,Fondeadero San Román,-42.25242,-64.25867
3836608,Estancia San Román,-34.97749,-62.08337
3836609,San Román,-38.74188,-61.53694
3836610,San Román,-36.65,-64.13333
3836611,Estancia San Roberto,-45.04551,-70.784
3836612,Estancia San Roberto,-36.21621,-62.7677
3836613,Estancia San Ricardo,-49.16667,-68.13333
3836614,Estancia San Ricardo,-34.67118,-62.82683
3836615,San Ricardo,-33.03026,-61.60168
3836616,Estancia San Renato,-33.94113,-62.70466
3836617,Estancia San Raúl,-47.21116,-69.6836
3836618,San Ramon South,-35.86667,-61.31667
3836619,San Ramón del Valle,-23.29968,-66.5759
3836620,San Ramón de la Nueva Orán,-23.13705,-64.32426
3836621,Puesto San Ramón,-44.14729,-65.35563
3836622,Puesto San Ramón,-23.1,-61.88333
3836623,Estancia San Ramón,-50.294,-69.91749
3836624,Estancia San Ramón,-47.48387,-65.92099
3836625,Estancia San Ramón,-38.17247,-62.83512
3836626,Estancia San Ramón,-37.9126,-61.89473
3836627,Estancia San Ramón,-37.7564,-60.92684
3836628,Estancia San Ramón,-37.05,-62.48333
3836629,Estancia San Ramón,-36.8,-62.31667
3836630,Estancia San Ramón,-36.3471,-62.92767
3836631,Estancia San Ramón,-36.13333,-61.68333
3836632,Estancia San Ramón,-36.1,-61.2
3836633,Estancia San Ramón,-36.0922,-60.49883
3836634,Estancia San Ramón,-35.92467,-62.46773
3836635,Estancia San Ramón,-35.8662,-61.33714
3836636,Estancia San Ramón,-35.57175,-60.40884
3836637,Estancia San Ramón,-35.38503,-62.87067
3836638,Arroyo San Ramón,-38.2536,-62.75842
3836639,San Ramón,-30.60433,-66.93212
3836640,San Ramón,-30.53579,-66.06809
3836641,San Ramón,-28.05,-64.76667
3836642,San Ramón,-27.70037,-64.28656
3836643,San Ramón,-27.23216,-63.71829
3836644,San Ramón,-27.09846,-65.32782
3836645,San Ramón,-25.96667,-63.85
3836646,San Ramón,-25.07664,-60.28415
3836647,San Ramón,-25.01833,-65.52735
3836648,San Ramón,-28.4,-64.3
3836649,San Ramón,-28.4,-63.3
3836650,San Ramón,-28.33333,-63.36667
3836651,San Ramón,-38.4,-60.18333
3836652,San Ramón,-37.7066,-66.06739
3836653,San Ramón,-31.53333,-66.13333
3836654,San Ramón,-30.43333,-64.76667
3836655,San Ramón,-30.22659,-64.84113
3836656,San Ramón,-30.11667,-64.35
3836657,San Ramón,-29.1,-64.75
3836658,San Ramón,-25.2,-65.43333
3836659,San Ramón,-22.68193,-63.15356
3836660,Colonia San Ramiro,-40.3,-62.51667
3836661,Río San Rafael,-25.86667,-65.96667
3836662,Puesto San Rafael,-30.24037,-66.18792
3836663,Estancia San Rafael,-47.29684,-71.12503
3836664,Estancia San Rafael,-36.69118,-60.0565
3836665,Estancia San Rafael,-36.46667,-60.96667
3836666,Estancia San Rafael,-35.95,-61.85
3836667,Estancia San Rafael,-34.86667,-61.86667
3836668,Departamento de San Rafael,-35,-68.83333
3836669,San Rafael,-34.61531,-68.33238
3836670,San Rafael,-31.85964,-65.54988
3836671,San Rafael,-31.52872,-63.80168
3836672,San Rafael,-26.96667,-65.38333
3836673,San Rafael,-25.80865,-65.96853
3836674,San Rafael,-24.08966,-64.39794
3836675,San Rafael,-44.56667,-70.91667
3836676,San Rafael,-30.15204,-61.61256
3836677,San Rafael,-29.9,-61.6
3836678,San Rafael,-24.3,-63.46667
3836679,San Rafael,-32.75952,-65.61376
3836680,San Rafael,-32.57117,-64.72145
3836681,San Rafael,-29.13151,-64.94471
3836682,San Rafael,-25.23333,-64.41667
3836683,San Rafael,-23.66667,-62.81667
3836684,Colonia Sanquilcó Grande,-38.3,-63.28333
3836685,Arroyo Sanquilcó Grande,-38.53604,-62.98452
3836686,Arroyo Sanquilcó Chico,-38.46674,-63.2536
3836687,Portezuelo Sanquilcó,-38.73513,-70.8114
3836688,Estancia Sanquilcó,-37.16816,-62.952
3836689,San Quilcó,-37.04123,-61.14021
3836690,Arroyo Sanquilcó,-38.536,-70.50819
3836691,Arroyo San Quilcó,-36.68333,-61.31667
3836692,Cabo San Pío,-55.06667,-66.53333
3836693,San Pellegrino,-30.81519,-64.29806
3836694,San Pedro Viejo,-30.11576,-64.15292
3836695,Estancia San Pedro Sur,-35.9013,-62.94192
3836696,Estancia San Pedro Norte,-35.05043,-62.71511
3836697,San Pedro Norte,-30.08809,-64.15449
3836698,Estancia San Pedro Este,-35.67725,-61.80643
3836699,San Pedro de Toyos,-30.45507,-64.44614
3836700,Colonia San Pedro del Atuel,-35.13333,-67.65
3836701,Estación San Pedro de Jujuy,-24.23333,-64.86667
3836702,San Pedro de Colalao,-26.23496,-65.49477
3836703,Salitral San Pedro,-37.8141,-63.70708
3836704,Río San Pedro,-31.78785,-64.53754
3836705,Quebrada San Pedro,-31.41451,-67.33642
3836706,Puesto San Pedro,-33.24513,-64.98264
3836707,Puesto San Pedro,-30.25362,-66.1319
3836708,Pozo San Pedro,-23.9,-61.91667
3836709,Península San Pedro,-41.06771,-71.44726
3836710,Obraje San Pedro,-27.06667,-62.05
3836711,Nevado de San Pedro,-22.93333,-66.96667
3836712,Meseta San Pedro,-46.91851,-69.11514
3836713,Laguna San Pedro,-34.56667,-61.68333
3836714,Estancia San Pedro,-48.2947,-69.55315
3836715,Estancia San Pedro,-40.86214,-70.55627
3836716,Estancia San Pedro,-40.76667,-63.33333
3836717,Estancia San Pedro,-40.22246,-63.28369
3836718,Estancia San Pedro,-39.60603,-62.4903
3836719,Estancia San Pedro,-38.9,-64.48333
3836720,Estancia San Pedro,-38.70971,-60.55924
3836721,Estancia San Pedro,-38.30992,-64.3752
3836722,Estancia San Pedro,-38.18768,-62.89337
3836723,Estancia San Pedro,-38.14504,-61.13401
3836724,Estancia San Pedro,-37.98703,-60.62716
3836725,Estancia San Pedro,-37.7041,-61.42131
3836726,Estancia San Pedro,-37.50943,-61.4357
3836727,Estancia San Pedro,-37.1331,-60.71096
3836728,Estancia San Pedro,-37.09138,-60.37623
3836729,Estancia San Pedro,-36.79316,-65.6989
3836730,Estancia San Pedro,-36.71667,-62.43333
3836731,Estancia San Pedro,-36.42505,-60.32152
3836732,San Pedro,-36.40015,-62.59803
3836733,Estancia San Pedro,-36.13807,-62.61847
3836734,Estancia San Pedro,-36.01667,-60.88333
3836735,Estancia San Pedro,-35.57227,-62.94966
3836736,Estancia San Pedro,-35.37034,-63.38668
3836737,Estancia San Pedro,-35.06832,-61.29836
3836738,Estancia San Pedro,-34.83282,-63.95335
3836739,Estancia San Pedro,-34.41618,-60.06819
3836740,Estancia San Pedro,-34.2591,-61.48179
3836741,Estancia San Pedro,-34.04301,-63.2137
3836742,Estancia San Pedro,-33.8793,-62.53267
3836743,Estancia San Pedro,-33.7692,-63.01627
3836744,Estancia San Pedro,-33.71868,-63.66825
3836745,Estancia San Pedro,-32.95396,-61.28298
3836746,Estancia San Pedro,-32.91667,-61.31667
3836747,Estancia San Pedro,-32.4956,-60.23786
3836748,Estancia San Pedro,-32.20973,-62.7292
3836749,Estancia San Pedro,-30.63333,-63.26667
3836750,Estancia San Pedro,-30.05788,-60.2175
3836751,Estancia San Pedro,-29.71667,-66.45
3836752,Departamento de San Pedro,-24.33333,-64.83333
3836753,Cañada San Pedro,-28.6,-64.81667
3836754,Boliche San Pedro,-36.61667,-62.06667
3836755,Arroyo de San Pedro,-24.13333,-64.85
3836756,Arroyo San Pedro,-30.13207,-60.16759
3836757,Arroyo San Pedro,-22.48333,-66.35
3836758,Almacén San Pedro,-35.14773,-62.10691
3836759,Abra de San Pedro,-22.47452,-66.32623
3836760,San Pedro,-32.96654,-66.69945
3836761,San Pedro,-31.93565,-65.21889
3836762,San Pedro,-31.76667,-64.63333
3836763,San Pedro,-31.42917,-60.61564
3836764,San Pedro,-31.23639,-60.52794
3836765,San Pedro,-29.70413,-63.56557
3836766,San Pedro,-29.53333,-66.33333
3836767,San Pedro,-28.74158,-66.12809
3836768,San Pedro,-28.66186,-66.92347
3836769,San Pedro de Guasayán,-27.95386,-65.16651
3836770,San Pedro,-27.74367,-63.24946
3836771,San Pedro,-27.09877,-64.26569
3836772,San Pedro de Jujuy,-24.23127,-64.86614
3836773,San Pedro,-22.61667,-65.11667
3836774,San Pedro,-22.4,-64.03333
3836775,San Pedro,-37.91667,-64.06667
3836776,San Pedro,-33.08333,-61.38333
3836777,San Pedro,-32.88333,-61.7
3836778,San Pedro,-32.6902,-68.26166
3836779,San Pedro,-31.34224,-60.49206
3836780,San Pedro,-29.50967,-61.52761
3836781,San Pedro,-28.48333,-63.36667
3836782,San Pedro,-25.41667,-63.58333
3836783,San Pedro,-39.1,-64.35
3836784,San Pedro,-38.35,-66.2
3836785,San Pedro,-35.05,-61.61667
3836786,San Pedro,-32.63333,-66
3836787,San Pedro,-32.31667,-66.96667
3836788,San Pedro,-31.93948,-66.02635
3836789,San Pedro,-31.69906,-63.12386
3836790,San Pedro,-31.56661,-66.48564
3836791,San Pedro,-30.77054,-66.95897
3836792,San Pedro,-29.83333,-64.61667
3836793,San Pedro,-29.6,-63.73333
3836794,San Pedro,-29.55,-65.56667
3836795,San Pedro,-29.03333,-67.75
3836796,San Pedro,-28.63333,-66.86667
3836797,San Pedro,-28.46681,-64.86689
3836798,San Pedro,-27.71667,-67.63333
3836799,San Pedro Mártir,-27.33906,-65.36985
3836800,San Pedro,-27.10133,-64.26356
3836801,San Pedro,-26.12435,-65.1188
3836802,San Pedro,-24.58333,-61.43333
3836803,San Pedro,-24.01667,-62.63333
3836804,San Pedro,-22.45,-66.36667
3836805,Estancia San Pedrito,-34.3758,-61.37907
3836806,Estancia San Pedrito,-34.08333,-60.16667
3836807,San Pedrito,-24.21667,-65.28333
3836808,San Pedrito,-23.53333,-64.21667
3836809,Estancia San Paulino,-32.48333,-60.16667
3836810,Chacra San Paulino,-32.4968,-60.14851
3836811,Estancia San Patricio Norte,-35.06357,-62.2846
3836812,Estancia San Patricio,-35.73758,-62.31436
3836813,Estancia San Patricio,-35.17408,-62.66044
3836814,Estancia San Patricio,-35.00492,-60.55387
3836815,Estancia San Patricio,-34.71736,-60.2166
3836816,Almacén San Patricio,-34.61667,-60.25
3836817,San Patricio,-34.6,-60.23333
3836818,San Patricio,-26.67051,-64.92718
3836819,Rocas San Pascual,-45.07513,-65.89826
3836820,Iglesia San Pablo,-24.13755,-65.39148
3836821,Estancia San Pablo,-38.30009,-64.56278
3836822,Estancia San Pablo,-37.1491,-60.39594
3836823,Estancia San Pablo,-37.11667,-61.01667
3836824,Estancia San Pablo,-36.36667,-61.83333
3836825,Estancia San Pablo,-36.1,-60.88333
3836826,Estancia San Pablo,-34.63562,-60.72384
3836827,San Pablo,-33.44605,-69.32192
3836828,Estancia San Pablo,-29.3,-66.71667
3836829,Estancia San Pablo,-28.13333,-65.1
3836830,Caleta San Pablo,-54.26667,-66.76667
3836831,Cabo San Pablo,-54.28333,-66.75
3836832,San Pablo,-54.33333,-66.66667
3836833,San Pablo,-32.66129,-65.30562
3836834,San Pablo,-28.73158,-66.0368
3836835,San Pablo,-27.46575,-63.67926
3836836,Ingenio San Pablo,-26.87245,-65.31076
3836837,San Pablo,-28.85,-62.1
3836838,San Pablo,-32.58333,-66.88333
3836839,San Pablo,-28.31667,-64.95
3836840,San Pablo,-23.56667,-63.05
3836841,San Pablo,-22.36667,-64.01667
3836842,Estancia San Osvaldo,-35.05113,-62.16287
3836843,Estancia San Olcese,-32.97229,-63.09658
3836844,Sierra de Sañogasta,-29.48644,-67.6962
3836845,Sañogasta,-29.0952,-67.11586
3836846,San Nicolás de los Arroyos,-33.33425,-60.2108
3836847,Super Central Termoeléctrica San Nicolás,-33.35587,-60.17175
3836848,Partido de San Nicolás,-33.5,-60.33333
3836849,Mina San Nicolás,-30.96667,-69.55
3836850,Estancia San Nicolás,-33.95176,-65.28184
3836851,Estancia San Nicolás,-33.28333,-60.66667
3836852,Estancia San Nicolas,-32.75761,-64.24234
3836853,Estancia San Nicolás,-30.96362,-60.34922
3836854,San Nicolás,-32.30853,-63.86871
3836855,San Nicolás,-29.33358,-63.1157
3836856,San Nicolás,-29.28517,-65.2383
3836857,San Nicolás,-29.11995,-67.47392
3836858,San Nicolás,-29.0239,-63.48089
3836859,San Nicolás,-27.60956,-63.17978
3836860,El Carmen,-25.43758,-65.56179
3836861,San Nicolás,-28.96667,-66.15
3836862,San Nicolás,-31.2987,-66.26023
3836863,San Nicolás,-30.91667,-65.9
3836864,San Nicolás,-30.86667,-64.85
3836865,San Nicolás,-30.71667,-66.9
3836866,San Nicolás,-29.95859,-66.57551
3836867,San Nicolás,-29.33532,-66.34565
3836868,San Nicolás,-28.53333,-64.76667
3836869,San Nicolas,-33.39087,-60.19579
3836870,Estancia San Néstor,-37.28718,-60.26695
3836871,Estancia San Natalio,-35.63526,-62.40599
3836872,Puesto San Milagros,-22.93333,-62.05
3836873,San Miguel de Tucumán,-26.82414,-65.2226
3836874,Río de San Miguel,-30.93835,-64.34474
3836875,Río San Miguel,-28.13333,-66.36667
3836876,Puesto San Miguel,-34.96949,-62.69549
3836877,Puesto San Miguel,-24.2686,-60.2322
3836878,Loma de San Miguel,-23.91667,-64.58333
3836879,Laguna San Miguel,-23.93207,-64.50146
3836880,Estancia San Miguel,-47.15006,-68.6326
3836881,Estancia San Miguel,-44.97584,-66.18468
3836882,Estancia San Miguel,-40.66667,-62.86667
3836883,Estancia San Miguel,-39.10806,-62.38327
3836884,Estancia San Miguel,-38.83488,-64.27192
3836885,Estancia San Miguel,-38.61667,-62.45
3836886,Estancia San Miguel,-38.61541,-62.22733
3836887,Estancia San Miguel,-38.41516,-61.10797
3836888,Estancia San Miguel,-38.38333,-60.38333
3836889,Estancia San Miguel,-38.16783,-61.33938
3836890,Estancia San Miguel,-38.01502,-60.52395
3836891,Estancia San Miguel,-37.25015,-61.58915
3836892,Estancia San Miguel,-36.40492,-63.68891
3836893,Estancia San Miguel,-36.26667,-62.03333
3836894,Estancia San Miguel,-36.23333,-60.78333
3836895,Estancia San Miguel,-35.9,-61.61667
3836896,Estancia San Miguel,-35.76412,-62.86447
3836897,Estancia San Miguel,-35.3171,-61.88285
3836898,Estancia San Miguel,-34.50537,-60.66361
3836899,Colonia San Miguel,-33.98911,-62.83449
3836900,Estancia San Miguel,-32.73007,-63.61624
3836901,Estancia San Miguel,-32.25713,-60.19135
3836902,Estancia San Miguel,-31.83333,-62.28333
3836903,Estancia San Miguel,-31.72085,-64.78167
3836904,Estancia San Miguel,-30.32164,-60.97715
3836905,Colonia San Miguel,-36.70356,-63.66422
3836906,Cerros de San Miguel,-24.93146,-65.46259
3836907,Cerro San Miguel,-24.53599,-66.13224
3836908,Arroyo San Miguel,-29.78333,-63.53333
3836909,Almacén San Miguel,-30.98333,-63.81667
3836910,San Miguel,-38.14458,-64.6533
3836911,San Miguel,-32.91667,-65.98333
3836912,San Miguel de los Sauces,-32.2986,-67.53513
3836913,San Miguel,-32.28333,-67.51667
3836914,San Miguel,-31.75861,-65.41772
3836915,San Miguel,-29.78726,-63.73117
3836916,San Miguel,-29.45721,-65.29504
3836917,San Miguel,-29.17556,-67.47399
3836918,San Miguel,-28.14009,-66.20255
3836919,San Miguel,-28.01689,-67.61623
3836920,San Miguel,-26.90886,-65.11565
3836921,San Miguel,-26.38333,-64.7
3836922,San Miguel,-22.58889,-62.8287
3836923,San Miguel,-33.86667,-61.58333
3836924,San Miguel,-33.6,-61.21667
3836925,San Miguel,-33.56667,-61.41667
3836926,San Miguel,-25.66667,-63.96667
3836927,San Miguel,-47.96667,-68.13333
3836928,San Miguel,-37.96014,-60.65256
3836929,San Miguel,-32.63333,-66.01667
3836930,San Miguel,-32.54271,-64.98013
3836931,San Miguel,-32.04132,-64.76724
3836932,San Miguel,-31.81667,-66.05
3836933,San Miguel,-30.75715,-66.83613
3836934,San Miguel,-29.56667,-66.36667
3836935,San Miguel,-29.33333,-62.31667
3836936,San Miguel,-28.38333,-64.93333
3836937,San Miguel,-27.07079,-64.26094
3836938,San Miguel,-35.6,-60.76667
3836939,San Mayol,-38.31772,-60.02524
3836940,Estancia San Máximo,-37.71667,-64.86667
3836941,Estancia San Máximo,-36.5,-62.01667
3836942,Estancia San Mauro,-44.84039,-66.20189
3836943,Caleta San Mauricio,-54.75,-65.2
3836944,San Mauricio,-35.51072,-63.188
3836946,Isla San Mateo,-38.91667,-61.48333
3836947,San Mateo,-30.56667,-64.25
3836948,San Martín Norte,-30.34768,-60.30533
3836949,Islote San Martín de Tours,-55.01667,-66.33333
3836950,Estación San Martín de Tours,-31.9,-61.28333
3836951,San Martín de los Andes,-40.15789,-71.35337
3836952,San Martín de las Escobas,-31.8578,-61.56985
3836953,San Martín del Alto Negro,-34.14219,-66.08797
3836954,Río San Martín,-27.96667,-65.41667
3836955,Río San Martín,-53.25,-68.55
3836956,Río San Martín,-32.23051,-65.6804
3836957,Puesto San Martín,-28.19903,-63.33153
3836958,Puente San Martín,-31.88345,-61.1822
3836959,Paso San Martín,-32.03333,-69.75
3836960,Monumento San Martín,-33.27125,-66.271
3836961,Loma San Martín,-39.53,-68.29131
3836962,Lago O’Higgins,-48.86667,-72.66667
3836963,Fondeadero San Martín,-54.23333,-66.8
3836964,Estancia San Martín,-46.82009,-68.49516
3836965,Estancia San Martín,-40.15069,-63.45671
3836966,Estancia San Martín,-37.33144,-64.76399
3836967,Estancia San Martín,-37.19089,-61.59213
3836968,Estancia San Martín,-37.05203,-60.64634
3836969,Estancia San Martín,-36.81667,-65.95
3836970,Estancia San Martín,-36.18333,-60.85
3836971,Estancia San Martín,-35.88503,-63.28722
3836972,Estancia San Martín,-35.95785,-62.48387
3836973,Estancia San Martín,-35.78798,-61.48657
3836974,Estancia San Martín,-35.34203,-62.48532
3836975,Estancia San Martín,-34.97205,-61.46597
3836976,Estancia San Martín,-33.74512,-60.34798
3836977,Estancia San Martín,-33.50979,-62.30978
3836978,Estancia San Martín,-32.87329,-69.00526
3836979,Estancia San Martin,-32.11667,-69.86667
3836980,Estancia San Martín,-30.24677,-66.23375
3836981,Estancia San Martín,-26.17081,-63.28233
3836982,Departamento de San Martín,-32.8373,-68.24922
3836983,Departamento de Libertador General San Martín,-32.66667,-65.66667
3836984,Departamento de San Martín,-32,-61.83333
3836985,Departamento de San Martín,-31.5,-68.25
3836986,Departamento de San Martín,-28.16667,-63.83333
3836987,Cremería San Martín,-34.69849,-62.79511
3836988,Cremería San Martin,-31.76984,-61.54982
3836989,Colonia San Martín,-43.98333,-70.56667
3836990,Colonia San Martín,-40.7,-62.7
3836991,Colonia San Martín,-34.14894,-61.27355
3836992,San Martín,-33.08338,-68.47312
3836993,Villa General San Martín,-31.43963,-68.5205
3836994,San Martín,-29.22062,-65.77466
3836995,San Martín,-27.56667,-64.28333
3836996,San Martín,-25.58863,-66.197
3836997,San Martín,-22.53333,-64.68333
